customer_id,day,amount,txn_type,device_id,address_id
540,69,1940.4656818943856,purchase,dev_540,addr_540
540,81,661.6223663846889,purchase,dev_540,addr_540
541,20,1235.1217034523559,purchase,dev_541,addr_541
541,27,1054.7093852197263,purchase,dev_541,addr_541
542,55,884.4921261366834,purchase,dev_542,addr_542
542,78,1123.1013237717368,purchase,dev_542,addr_542
542,89,906.6649141938793,purchase,dev_542,addr_542
542,100,3190.7541322386264,purchase,dev_542,addr_542
543,12,1801.9229700815988,purchase,dev_543,addr_543
543,32,1744.648463529527,purchase,dev_543,addr_543
543,40,1480.7212354169833,purchase,dev_543,addr_543
543,49,1807.2959887895784,purchase,dev_543,addr_543
543,59,1089.1927165712277,purchase,dev_543,addr_543
543,78,3047.3211058075103,purchase,dev_543,addr_543
544,52,1583.4676770850035,purchase,dev_544,addr_544
544,66,1213.159510084581,purchase,dev_544,addr_544
544,75,3736.8930575446893,purchase,dev_544,addr_544
545,73,888.8271429302746,purchase,dev_545,addr_545
545,88,1391.1196132135942,purchase,dev_545,addr_545
545,108,1861.9137647173757,purchase,dev_545,addr_545
546,65,1344.3729416333051,purchase,dev_546,addr_546
546,87,1601.988929367204,purchase,dev_546,addr_546
546,108,1294.2818514814574,purchase,dev_546,addr_546
546,116,1114.4877813029723,purchase,dev_546,addr_546
546,121,5056.373196669031,purchase,dev_546,addr_546
546,144,999.8766900039366,purchase,dev_546,addr_546
547,79,2485.3569779332674,purchase,dev_547,addr_547
547,102,1475.878559105961,purchase,dev_547,addr_547
547,109,1407.4664234283196,purchase,dev_547,addr_547
547,131,576.6953097008371,purchase,dev_547,addr_547
548,26,910.1238111183613,purchase,dev_548,addr_548
548,34,643.7092647454919,purchase,dev_548,addr_548
548,54,841.2172320338292,purchase,dev_548,addr_548
548,74,2148.39377943132,purchase,dev_548,addr_548
548,81,1430.785181681411,purchase,dev_548,addr_548
548,89,1559.1281062676683,purchase,dev_548,addr_548
548,101,2041.4016051203484,purchase,dev_548,addr_548
549,54,476.3431672674318,purchase,dev_549,addr_549
549,71,1607.2144907986237,purchase,dev_549,addr_549
549,80,2322.5685519278427,purchase,dev_549,addr_549
549,91,1615.1112418467094,purchase,dev_549,addr_549
549,104,1768.1648038862786,purchase,dev_549,addr_549
549,115,1419.281932647173,purchase,dev_549,addr_549
550,57,1475.5028759220925,purchase,dev_550,addr_550
550,71,1758.0378379301196,purchase,dev_550,addr_550
550,82,975.7280960894914,purchase,dev_550,addr_550
550,97,1839.099223044011,purchase,dev_550,addr_550
551,67,867.5682688270319,purchase,dev_551,addr_551
551,91,2715.5836344125833,purchase,dev_551,addr_551
551,112,928.4952902819952,purchase,dev_551,addr_551
551,131,2470.2205519362496,purchase,dev_551,addr_551
552,37,1683.335392871272,purchase,dev_552,addr_552
552,41,10025.749589141078,purchase,dev_552,addr_552
552,51,1407.8740840446478,purchase,dev_552,addr_552
553,59,3258.4537056176573,purchase,dev_553,addr_553
553,65,732.0582063466853,purchase,dev_553,addr_553
553,76,1306.9779767716911,purchase,dev_553,addr_553
554,45,883.5333591630452,purchase,dev_554,addr_554
554,59,1756.4101635904385,purchase,dev_554,addr_554
554,74,681.1847015051244,purchase,dev_554,addr_554
554,98,2124.3642637921866,purchase,dev_554,addr_554
554,101,900.0473281366094,purchase,dev_554,addr_554
554,120,2504.2144075942024,purchase,dev_554,addr_554
555,36,828.1158007819789,purchase,dev_555,addr_555
555,40,1853.2100139222105,purchase,dev_555,addr_555
555,51,1681.0126402619485,purchase,dev_555,addr_555
555,56,1780.3552836649421,purchase,dev_555,addr_555
556,37,1672.2801194332942,purchase,dev_556,addr_556
556,55,1226.019546142843,purchase,dev_556,addr_556
556,77,2318.3083450541008,purchase,dev_556,addr_556
556,94,1215.798363364778,purchase,dev_556,addr_556
556,114,1363.3297161489263,purchase,dev_556,addr_556
557,64,1318.4744255115595,purchase,dev_557,addr_557
557,73,1090.3174294667588,purchase,dev_557,addr_557
557,78,934.7008630391889,purchase,dev_557,addr_557
557,86,1707.1933304523807,purchase,dev_557,addr_557
557,102,952.29808657741,purchase,dev_557,addr_557
558,35,1650.9244468065315,purchase,dev_558,addr_558
558,45,730.1877280507588,purchase,dev_558,addr_558
558,56,784.5089990795791,purchase,dev_558,addr_558
559,21,2328.5385955369597,purchase,dev_559,addr_559
559,39,701.6664832115434,purchase,dev_559,addr_559
559,58,1374.2911298254348,purchase,dev_559,addr_559
559,75,1717.5320486838366,purchase,dev_559,addr_559
560,41,1241.6068772717445,purchase,dev_560,addr_560
560,55,810.3986445790773,purchase,dev_560,addr_560
560,72,772.9115718548194,purchase,dev_560,addr_560
560,95,2035.2582939788758,purchase,dev_560,addr_560
560,98,982.8258852116113,purchase,dev_560,addr_560
560,119,3255.6904404158345,purchase,dev_560,addr_560
561,51,1679.2715456310514,purchase,dev_561,addr_561
561,63,1392.9348874039006,purchase,dev_561,addr_561
561,80,1155.0826789547857,purchase,dev_561,addr_561
561,91,1644.8554625036682,purchase,dev_561,addr_561
562,79,1445.4959082621544,purchase,dev_562,addr_562
562,101,1498.4255877831922,purchase,dev_562,addr_562
562,111,758.6869856747378,purchase,dev_562,addr_562
563,61,2580.749109803262,purchase,dev_563,addr_563
563,65,1447.6297938952177,purchase,dev_563,addr_563
563,68,1475.6513035862076,purchase,dev_563,addr_563
564,74,742.6659103192621,purchase,dev_564,addr_564
564,84,1869.2813188010216,purchase,dev_564,addr_564
564,87,1869.2813188010216,return,dev_564,addr_564
564,93,5307.035159038026,purchase,dev_564,addr_564
564,106,1148.789399243929,purchase,dev_564,addr_564
564,118,1144.6352260742497,purchase,dev_564,addr_564
564,133,1638.6461888387753,purchase,dev_564,addr_564
565,54,1960.9244118083398,purchase,dev_565,addr_565
565,72,1693.344465370536,purchase,dev_565,addr_565
565,94,1086.7671877832593,purchase,dev_565,addr_565
565,110,1814.0126039055885,purchase,dev_565,addr_565
566,24,1035.9697859953687,purchase,dev_566,addr_566
567,68,1736.426802908767,purchase,dev_567,addr_567
567,78,1039.4054837435933,purchase,dev_567,addr_567
567,87,701.2468923122711,purchase,dev_567,addr_567
567,90,894.7257851201742,purchase,dev_567,addr_567
568,41,1744.5933003564119,purchase,dev_568,addr_568
568,52,1246.6681314117532,purchase,dev_568,addr_568
568,55,1009.697425141345,purchase,dev_568,addr_568
569,72,2063.573507609225,purchase,dev_569,addr_569
569,79,4116.607631132483,purchase,dev_569,addr_569
569,87,2534.4691679312978,purchase,dev_569,addr_569
570,65,2840.1175098736817,purchase,dev_570,addr_570
570,74,1318.606064905527,purchase,dev_570,addr_570
571,69,2036.7171546606376,purchase,dev_571,addr_571
571,82,405.9292550423689,purchase,dev_571,addr_571
571,91,3291.491896604658,purchase,dev_571,addr_571
571,106,887.2134686948266,purchase,dev_571,addr_571
571,118,2073.07253306666,purchase,dev_571,addr_571
571,125,1330.9150268333624,purchase,dev_571,addr_571
571,145,1029.5773189053484,purchase,dev_571,addr_571
571,157,1678.8506020648822,purchase,dev_571,addr_571
571,166,1678.8506020648822,return,dev_571,addr_571
572,46,1058.7227345883095,purchase,dev_572,addr_572
572,52,1058.7227345883095,return,dev_572,addr_572
572,67,502.7152761145773,purchase,dev_572,addr_572
572,75,904.5972322202585,purchase,dev_572,addr_572
572,87,1581.0895745956432,purchase,dev_572,addr_572
572,92,1581.0895745956432,return,dev_572,addr_572
573,62,924.9477915711626,purchase,dev_573,addr_573
573,82,750.2814878997942,purchase,dev_573,addr_573
574,65,756.0761593698786,purchase,dev_574,addr_574
574,82,2391.1942876150156,purchase,dev_574,addr_574
575,33,1942.9271145403252,purchase,dev_575,addr_575
575,39,583.0665284552324,purchase,dev_575,addr_575
576,73,1150.9874272040315,purchase,dev_576,addr_576
576,90,2234.3483280712776,purchase,dev_576,addr_576
576,97,2234.3483280712776,return,dev_576,addr_576
576,111,1110.976237064282,purchase,dev_576,addr_576
576,120,2431.8957044336075,purchase,dev_576,addr_576
576,130,1370.8414647560385,purchase,dev_576,addr_576
577,50,942.9985530534778,purchase,dev_577,addr_577
577,55,942.9985530534778,return,dev_577,addr_577
577,55,2049.409116610067,purchase,dev_577,addr_577
577,64,769.2149674954567,purchase,dev_577,addr_577
578,69,1965.9376859931635,purchase,dev_578,addr_578
578,81,689.6304409476343,purchase,dev_578,addr_578
578,86,2282.0477269727635,purchase,dev_578,addr_578
578,89,1724.0073511144408,purchase,dev_578,addr_578
578,104,1579.7117568416184,purchase,dev_578,addr_578
579,43,1440.9355842246866,purchase,dev_579,addr_579
579,51,1915.0058290874294,purchase,dev_579,addr_579
579,73,903.0889147924356,purchase,dev_579,addr_579
580,27,591.9522850693614,purchase,dev_580,addr_580
580,36,703.6665500423646,purchase,dev_580,addr_580
580,58,1196.1128466955345,purchase,dev_580,addr_580
580,64,2368.4381134848736,purchase,dev_580,addr_580
580,67,2536.7265743554112,purchase,dev_580,addr_580
580,70,958.5373304631368,purchase,dev_580,addr_580
580,74,2536.7265743554112,return,dev_580,addr_580
581,19,1089.5110945527615,purchase,dev_581,addr_581
581,32,3656.8113109656774,purchase,dev_581,addr_581
581,39,2003.4426702426374,purchase,dev_581,addr_581
582,36,649.3138820747635,purchase,dev_582,addr_582
583,33,1142.2837623518956,purchase,dev_583,addr_583
583,48,1140.8438645825247,purchase,dev_583,addr_583
583,50,1140.8438645825247,return,dev_583,addr_583
583,61,517.2618463646527,purchase,dev_583,addr_583
584,71,2908.915767728694,purchase,dev_584,addr_584
584,81,1304.281279210234,purchase,dev_584,addr_584
584,105,1768.8385656664225,purchase,dev_584,addr_584
584,124,1930.8214668942387,purchase,dev_584,addr_584
584,144,1408.3402254453772,purchase,dev_584,addr_584
584,161,1576.1798807236403,purchase,dev_584,addr_584
585,66,1051.7448704361213,purchase,dev_585,addr_585
585,76,3333.1763471705335,purchase,dev_585,addr_585
585,82,1514.8779310951866,purchase,dev_585,addr_585
585,89,2640.936254569026,purchase,dev_585,addr_585
585,96,1123.0177088965795,purchase,dev_585,addr_585
585,117,1046.6054128149449,purchase,dev_585,addr_585
585,128,2325.5843094892425,purchase,dev_585,addr_585
586,41,936.3721912248897,purchase,dev_586,addr_586
586,47,500.78676997433223,purchase,dev_586,addr_586
586,67,527.7006784496652,purchase,dev_586,addr_586
586,82,1360.8497492890363,purchase,dev_586,addr_586
586,106,3092.4439841028666,purchase,dev_586,addr_586
587,21,436.21962084448217,purchase,dev_587,addr_587
587,36,1392.9239053993597,purchase,dev_587,addr_587
587,52,1247.958697200812,purchase,dev_587,addr_587
587,71,1754.7215870874259,purchase,dev_587,addr_587
587,76,1161.9141944483993,purchase,dev_587,addr_587
587,78,1161.9141944483993,return,dev_587,addr_587
587,96,1014.3335295153836,purchase,dev_587,addr_587
587,120,771.7183573429038,purchase,dev_587,addr_587
588,68,229.38344222866942,purchase,dev_588,addr_588
588,85,1351.4093782421019,purchase,dev_588,addr_588
588,99,1219.4387236744205,purchase,dev_588,addr_588
588,123,772.1783987387684,purchase,dev_588,addr_588
588,138,740.741169928401,purchase,dev_588,addr_588
588,142,2697.9195652695607,purchase,dev_588,addr_588
588,151,921.1599057766515,purchase,dev_588,addr_588
588,170,966.7307143942579,purchase,dev_588,addr_588
588,180,1864.4956507664897,purchase,dev_588,addr_588
589,16,1768.857041752176,purchase,dev_589,addr_589
589,21,1170.953922911909,purchase,dev_589,addr_589
589,24,1359.7209883486228,purchase,dev_589,addr_589
589,48,736.6116055326755,purchase,dev_589,addr_589
589,72,613.2963471384168,purchase,dev_589,addr_589
589,93,1886.0674035268091,purchase,dev_589,addr_589
589,114,1471.5342192831179,purchase,dev_589,addr_589
590,27,1735.3286430853636,purchase,dev_590,addr_590
590,47,1363.8969962823605,purchase,dev_590,addr_590
590,63,700.0134338818706,purchase,dev_590,addr_590
591,16,1851.400158920899,purchase,dev_591,addr_591
591,21,1851.400158920899,return,dev_591,addr_591
591,24,1496.096663371766,purchase,dev_591,addr_591
591,30,1496.096663371766,return,dev_591,addr_591
591,33,2692.795725284519,purchase,dev_591,addr_591
592,62,1111.6788730165217,purchase,dev_592,addr_592
592,70,834.1181424042793,purchase,dev_592,addr_592
592,82,1070.562613387589,purchase,dev_592,addr_592
593,72,730.0398757417807,purchase,dev_593,addr_593
593,80,2443.5057216541745,purchase,dev_593,addr_593
593,100,1202.29922375265,purchase,dev_593,addr_593
593,112,1054.8853302775108,purchase,dev_593,addr_593
593,134,1006.4045876498976,purchase,dev_593,addr_593
594,48,2485.1094612775873,purchase,dev_594,addr_594
595,23,2160.4330298925497,purchase,dev_595,addr_595
595,29,2579.8052096848137,purchase,dev_595,addr_595
595,50,740.3069406622387,purchase,dev_595,addr_595
595,53,1324.1517108760863,purchase,dev_595,addr_595
595,61,1181.4592307760838,purchase,dev_595,addr_595
595,80,1988.657580341221,purchase,dev_595,addr_595
596,35,1344.864987120609,purchase,dev_596,addr_596
596,41,906.4256648168674,purchase,dev_596,addr_596
597,75,538.1108460499067,purchase,dev_597,addr_597
597,91,3587.6224171819645,purchase,dev_597,addr_597
597,108,1053.6849717710204,purchase,dev_597,addr_597
598,43,2706.2984767588923,purchase,dev_598,addr_598
598,47,1664.6893577856467,purchase,dev_598,addr_598
598,65,1338.3042343212321,purchase,dev_598,addr_598
598,83,2164.1285267110784,purchase,dev_598,addr_598
598,106,578.4129919705188,purchase,dev_598,addr_598
598,127,1824.3615674838998,purchase,dev_598,addr_598
599,7,345.5492322136748,purchase,dev_599,addr_599
599,28,3041.6074021785735,purchase,dev_599,addr_599
599,51,677.5102916104238,purchase,dev_599,addr_599
599,69,2863.908380600469,purchase,dev_599,addr_599
600,69,2671.286712687191,purchase,dev_600,addr_600
601,18,2014.2877795673746,purchase,dev_601,addr_601
601,30,1123.6926394171885,purchase,dev_601,addr_601
601,36,920.8545609822683,purchase,dev_601,addr_601
602,57,715.7556841590409,purchase,dev_602,addr_602
602,65,715.7556841590409,return,dev_602,addr_602
602,73,1946.7657349420176,purchase,dev_602,addr_602
602,77,1166.1527321811407,purchase,dev_602,addr_602
602,86,759.0760397907379,purchase,dev_602,addr_602
602,99,1900.2769225207842,purchase,dev_602,addr_602
602,108,579.9655866216478,purchase,dev_602,addr_602
602,111,748.6746035652227,purchase,dev_602,addr_602
602,114,586.9297016788195,purchase,dev_602,addr_602
603,29,1004.6463467567029,purchase,dev_603,addr_603
603,44,2559.927414873441,purchase,dev_603,addr_603
603,58,397.9577634238323,purchase,dev_603,addr_603
603,65,397.9577634238323,return,dev_603,addr_603
603,70,2482.1867480942215,purchase,dev_603,addr_603
604,58,2145.8172810123815,purchase,dev_604,addr_604
604,68,741.8317303147518,purchase,dev_604,addr_604
604,72,1106.6574200283085,purchase,dev_604,addr_604
604,82,3728.2837344289173,purchase,dev_604,addr_604
605,42,1036.4217582204926,purchase,dev_605,addr_605
605,57,524.0263723357643,purchase,dev_605,addr_605
606,24,1526.7140840185723,purchase,dev_606,addr_606
607,28,2941.2487481897865,purchase,dev_607,addr_607
607,35,3285.5242728810404,purchase,dev_607,addr_607
607,42,3226.6760744916896,purchase,dev_607,addr_607
607,57,1225.1934011479318,purchase,dev_607,addr_607
607,65,1911.5072431848967,purchase,dev_607,addr_607
608,59,3846.783821175489,purchase,dev_608,addr_608
608,83,656.3823439617387,purchase,dev_608,addr_608
608,94,1472.5861547129698,purchase,dev_608,addr_608
608,115,493.78422796036836,purchase,dev_608,addr_608
609,52,1752.6673095709089,purchase,dev_609,addr_609
609,55,1776.5804559205017,purchase,dev_609,addr_609
609,60,2094.3786506109695,purchase,dev_609,addr_609
609,65,2094.3786506109695,return,dev_609,addr_609
609,78,1891.5844320350302,purchase,dev_609,addr_609
609,97,1155.9549540671458,purchase,dev_609,addr_609
609,106,2088.96057649379,purchase,dev_609,addr_609
609,110,1136.3919403208147,purchase,dev_609,addr_609
610,47,744.7107120444597,purchase,dev_610,addr_610
610,52,1291.925717928574,purchase,dev_610,addr_610
610,71,866.6076768218592,purchase,dev_610,addr_610
611,35,2383.1263866224563,purchase,dev_611,addr_611
611,46,2158.376996463488,purchase,dev_611,addr_611
612,36,989.5667809968928,purchase,dev_612,addr_612
612,45,704.4440807240292,purchase,dev_612,addr_612
612,48,704.4440807240292,return,dev_612,addr_612
612,53,1285.0776668949688,purchase,dev_612,addr_612
613,21,761.4231912125258,purchase,dev_613,addr_613
613,33,688.5815668827748,purchase,dev_613,addr_613
613,38,765.828311991164,purchase,dev_613,addr_613
613,62,1379.6883883947228,purchase,dev_613,addr_613
614,49,456.2245348552487,purchase,dev_614,addr_614
614,60,2544.9874534729056,purchase,dev_614,addr_614
614,75,436.57738287924144,purchase,dev_614,addr_614
615,56,2732.296482065838,purchase,dev_615,addr_615
615,79,589.3975026708465,purchase,dev_615,addr_615
615,91,2747.9795977706153,purchase,dev_615,addr_615
616,47,755.2367043661159,purchase,dev_616,addr_616
616,71,1706.1088441924817,purchase,dev_616,addr_616
617,83,2810.576495090542,purchase,dev_617,addr_617
617,104,1094.0772196355852,purchase,dev_617,addr_617
617,127,1005.3493764638931,purchase,dev_617,addr_617
617,131,1469.45337799872,purchase,dev_617,addr_617
617,139,2381.707089492466,purchase,dev_617,addr_617
618,37,4463.385602487607,purchase,dev_618,addr_618
618,45,2412.991797719045,purchase,dev_618,addr_618
618,56,652.9596602048604,purchase,dev_618,addr_618
618,72,815.9702075973614,purchase,dev_618,addr_618
618,94,2481.4791250345047,purchase,dev_618,addr_618
619,65,700.4660047917796,purchase,dev_619,addr_619
619,83,837.0426767852215,purchase,dev_619,addr_619
619,102,1062.5382474360256,purchase,dev_619,addr_619
619,123,927.2992605470472,purchase,dev_619,addr_619
619,146,2092.317216644466,purchase,dev_619,addr_619
619,169,1659.4611819885822,purchase,dev_619,addr_619
620,14,355.7818492646339,purchase,dev_620,addr_620
620,30,1004.0653384029555,purchase,dev_620,addr_620
620,52,782.8423434689292,purchase,dev_620,addr_620
620,57,952.0136403307508,purchase,dev_620,addr_620
620,79,1169.694178299614,purchase,dev_620,addr_620
620,98,1099.8261803552875,purchase,dev_620,addr_620
621,11,732.5274833898438,purchase,dev_621,addr_621
621,14,732.5274833898438,return,dev_621,addr_621
621,31,548.2151045892105,purchase,dev_621,addr_621
621,44,676.2444650273974,purchase,dev_621,addr_621
622,52,915.9429417715724,purchase,dev_622,addr_622
622,72,1652.824640130408,purchase,dev_622,addr_622
622,82,676.1535192559129,purchase,dev_622,addr_622
622,94,1758.7149839130118,purchase,dev_622,addr_622
623,22,692.1059171117041,purchase,dev_623,addr_623
623,26,1647.202010466821,purchase,dev_623,addr_623
623,29,1634.148639677591,purchase,dev_623,addr_623
624,42,1317.6377711878577,purchase,dev_624,addr_624
624,46,2156.8379402566966,purchase,dev_624,addr_624
624,49,1065.2668059747898,purchase,dev_624,addr_624
624,64,803.8182675621786,purchase,dev_624,addr_624
624,66,803.8182675621786,return,dev_624,addr_624
625,66,1610.7627128049148,purchase,dev_625,addr_625
625,90,1804.3496901443607,purchase,dev_625,addr_625
625,96,1394.7759048616801,purchase,dev_625,addr_625
625,108,1405.1562078861473,purchase,dev_625,addr_625
625,119,1654.6489419690204,purchase,dev_625,addr_625
626,48,927.9591991524333,purchase,dev_626,addr_626
626,72,2481.6619976392517,purchase,dev_626,addr_626
626,78,1693.4411876548722,purchase,dev_626,addr_626
626,88,1110.895474444482,purchase,dev_626,addr_626
627,51,1505.4270208209975,purchase,dev_627,addr_627
627,63,1115.8739991510226,purchase,dev_627,addr_627
627,84,581.804105281045,purchase,dev_627,addr_627
627,94,2936.8676297386323,purchase,dev_627,addr_627
627,109,858.4163016636707,purchase,dev_627,addr_627
628,55,527.5736232553613,purchase,dev_628,addr_628
628,72,3041.084588888723,purchase,dev_628,addr_628
628,82,789.1066231823847,purchase,dev_628,addr_628
628,94,1147.5014424520627,purchase,dev_628,addr_628
628,113,1060.6696428030095,purchase,dev_628,addr_628
628,117,1060.6696428030095,return,dev_628,addr_628
628,128,2375.8123232518983,purchase,dev_628,addr_628
629,77,2443.077128504771,purchase,dev_629,addr_629
629,95,657.4512309384195,purchase,dev_629,addr_629
629,102,1443.6268172833493,purchase,dev_629,addr_629
630,63,911.109956387914,purchase,dev_630,addr_630
630,74,753.713772337342,purchase,dev_630,addr_630
630,83,1662.7654895356281,purchase,dev_630,addr_630
630,91,443.5335704021249,purchase,dev_630,addr_630
631,30,1820.45179755155,purchase,dev_631,addr_631
631,37,1975.1768533469196,purchase,dev_631,addr_631
631,47,1192.4119699349521,purchase,dev_631,addr_631
631,50,2562.277730173905,purchase,dev_631,addr_631
631,74,1009.6278807597132,purchase,dev_631,addr_631
632,18,2005.9114026112084,purchase,dev_632,addr_632
632,21,934.0697051005953,purchase,dev_632,addr_632
632,43,2719.319135976083,purchase,dev_632,addr_632
633,69,1214.5305395986434,purchase,dev_633,addr_633
633,86,1662.9161820845254,purchase,dev_633,addr_633
633,98,1223.9197212849595,purchase,dev_633,addr_633
633,121,576.0213489039004,purchase,dev_633,addr_633
633,141,681.9927811733347,purchase,dev_633,addr_633
633,145,550.6861077488624,purchase,dev_633,addr_633
634,60,950.465323256975,purchase,dev_634,addr_634
634,73,591.3076463854591,purchase,dev_634,addr_634
634,91,1595.214731097604,purchase,dev_634,addr_634
634,94,845.5650261658238,purchase,dev_634,addr_634
635,69,1367.8556089136111,purchase,dev_635,addr_635
635,78,1367.8556089136111,return,dev_635,addr_635
635,89,1089.7498190209808,purchase,dev_635,addr_635
635,103,1390.449990556504,purchase,dev_635,addr_635
635,117,1187.552894850395,purchase,dev_635,addr_635
636,56,1035.7355031342688,purchase,dev_636,addr_636
636,74,3098.6124081979433,purchase,dev_636,addr_636
636,87,527.876057197254,purchase,dev_636,addr_636
636,101,1017.790357983816,purchase,dev_636,addr_636
636,113,1058.3273777041072,purchase,dev_636,addr_636
636,127,508.7835172675406,purchase,dev_636,addr_636
636,130,1091.3623809525832,purchase,dev_636,addr_636
636,132,1091.3623809525832,return,dev_636,addr_636
637,52,912.4029683231946,purchase,dev_637,addr_637
637,73,986.6927868580391,purchase,dev_637,addr_637
637,90,1648.4981846217374,purchase,dev_637,addr_637
637,93,801.5841295052768,purchase,dev_637,addr_637
637,109,1141.3434069996217,purchase,dev_637,addr_637
638,48,961.6902611005183,purchase,dev_638,addr_638
638,55,1957.9461327487131,purchase,dev_638,addr_638
638,59,952.5107607511471,purchase,dev_638,addr_638
638,62,1218.3587370557743,purchase,dev_638,addr_638
639,24,1227.6984006763137,purchase,dev_639,addr_639
639,47,1518.6953131651915,purchase,dev_639,addr_639
639,65,1535.6036990686198,purchase,dev_639,addr_639
640,58,1295.2979589064007,purchase,dev_640,addr_640
640,81,5112.214664674995,purchase,dev_640,addr_640
640,98,870.1490578829287,purchase,dev_640,addr_640
640,121,4838.179340122734,purchase,dev_640,addr_640
641,21,3015.304484798996,purchase,dev_641,addr_641
642,73,2861.5950449662337,purchase,dev_642,addr_642
642,81,1647.1634111918552,purchase,dev_642,addr_642
642,104,626.9118966601959,purchase,dev_642,addr_642
642,122,1214.2369044157824,purchase,dev_642,addr_642
642,126,1214.2369044157824,return,dev_642,addr_642
642,146,2276.6441135029236,purchase,dev_642,addr_642
642,161,1687.7916380040806,purchase,dev_642,addr_642
643,16,916.3590888684066,purchase,dev_643,addr_643
643,24,699.88812033711,purchase,dev_643,addr_643
643,31,824.4680505582345,purchase,dev_643,addr_643
643,45,742.346340850672,purchase,dev_643,addr_643
644,58,1100.4952315161531,purchase,dev_644,addr_644
644,81,1491.3515775567782,purchase,dev_644,addr_644
645,45,1010.1096598870694,purchase,dev_645,addr_645
645,59,1686.0613328155914,purchase,dev_645,addr_645
645,82,3791.753561278591,purchase,dev_645,addr_645
645,90,1873.7152198825781,purchase,dev_645,addr_645
645,108,1806.0464297646897,purchase,dev_645,addr_645
645,117,1806.0464297646897,return,dev_645,addr_645
645,132,1639.4886796854848,purchase,dev_645,addr_645
646,57,663.0998035350059,purchase,dev_646,addr_646
646,69,1857.2057882459271,purchase,dev_646,addr_646
646,88,1457.2900110627556,purchase,dev_646,addr_646
646,96,1171.3921045939564,purchase,dev_646,addr_646
647,32,1173.369485028479,purchase,dev_647,addr_647
647,56,1311.1806923840795,purchase,dev_647,addr_647
648,58,537.0253986237916,purchase,dev_648,addr_648
648,75,1894.4446328514769,purchase,dev_648,addr_648
648,77,1894.4446328514769,return,dev_648,addr_648
648,79,2288.510440372745,purchase,dev_648,addr_648
648,98,487.6656697440211,purchase,dev_648,addr_648
648,120,3337.138704243675,purchase,dev_648,addr_648
648,140,2136.0410158903514,purchase,dev_648,addr_648
648,158,1317.7572120789662,purchase,dev_648,addr_648
649,34,1157.0075474979517,purchase,dev_649,addr_649
649,49,325.46253294885213,purchase,dev_649,addr_649
650,31,1287.5711710445055,purchase,dev_650,addr_650
650,54,678.7865988506547,purchase,dev_650,addr_650
650,63,678.7865988506547,return,dev_650,addr_650
650,76,801.2207643416888,purchase,dev_650,addr_650
650,92,1199.8605389300592,purchase,dev_650,addr_650
650,111,1263.2735286132495,purchase,dev_650,addr_650
650,114,1263.2735286132495,return,dev_650,addr_650
650,114,1639.305448431841,purchase,dev_650,addr_650
650,133,978.6907397804508,purchase,dev_650,addr_650
650,157,1013.2887419337521,purchase,dev_650,addr_650
651,51,1061.2082026780058,purchase,dev_651,addr_651
651,56,1797.738936386169,purchase,dev_651,addr_651
651,75,1088.4184362362817,purchase,dev_651,addr_651
651,89,1424.5576380568527,purchase,dev_651,addr_651
651,101,1343.1128264690085,purchase,dev_651,addr_651
651,108,1177.266569188195,purchase,dev_651,addr_651
652,55,1183.6164042144605,purchase,dev_652,addr_652
653,28,1056.000302586179,purchase,dev_653,addr_653
654,21,2894.89760286715,purchase,dev_654,addr_654
655,22,1783.588837296134,purchase,dev_655,addr_655
655,42,1300.2060326197886,purchase,dev_655,addr_655
655,51,1727.848887993814,purchase,dev_655,addr_655
655,61,1698.0141835388463,purchase,dev_655,addr_655
655,64,1698.0141835388463,return,dev_655,addr_655
656,46,2034.690622045723,purchase,dev_656,addr_656
656,67,1413.9023728336736,purchase,dev_656,addr_656
656,80,1930.6561552630117,purchase,dev_656,addr_656
656,103,2936.5452902561315,purchase,dev_656,addr_656
656,110,2936.5452902561315,return,dev_656,addr_656
656,118,1866.5729320903322,purchase,dev_656,addr_656
656,124,2936.570540651511,purchase,dev_656,addr_656
656,144,1826.0802161311476,purchase,dev_656,addr_656
657,23,1695.7269287979957,purchase,dev_657,addr_657
657,34,2137.752014467394,purchase,dev_657,addr_657
657,53,2443.64214953283,purchase,dev_657,addr_657
657,59,1931.3618777458075,purchase,dev_657,addr_657
658,34,905.8024772479145,purchase,dev_658,addr_658
658,52,1744.439443883762,purchase,dev_658,addr_658
658,54,1744.439443883762,return,dev_658,addr_658
658,61,1008.9425907720682,purchase,dev_658,addr_658
659,57,2158.6859904487396,purchase,dev_659,addr_659
659,67,1761.1872190701836,purchase,dev_659,addr_659
659,90,1937.078705606799,purchase,dev_659,addr_659
660,17,2489.629428041214,purchase,dev_660,addr_660
660,40,1430.632495724914,purchase,dev_660,addr_660
660,50,1018.8654858014429,purchase,dev_660,addr_660
660,64,909.3385954726211,purchase,dev_660,addr_660
661,42,572.6425651976261,purchase,dev_661,addr_661
661,58,2522.748823648628,purchase,dev_661,addr_661
662,50,1280.0566038530055,purchase,dev_662,addr_662
662,66,2373.8539903960527,purchase,dev_662,addr_662
662,77,1574.1608985251687,purchase,dev_662,addr_662
662,92,1152.222773612395,purchase,dev_662,addr_662
663,52,4470.10530006514,purchase,dev_663,addr_663
663,71,1075.9290118128085,purchase,dev_663,addr_663
664,59,2706.910598048362,purchase,dev_664,addr_664
664,76,1317.8665597748663,purchase,dev_664,addr_664
665,16,2040.548995891662,purchase,dev_665,addr_665
