customer_id,is_abuse_ring,account_created_day,device_id,address_id
836,0,57,dev_836,addr_836
837,0,29,dev_837,addr_837
838,0,43,dev_838,addr_838
839,0,11,dev_839,addr_839
840,0,45,dev_840,addr_840
841,0,55,dev_841,addr_841
842,0,16,dev_842,addr_842
843,0,9,dev_843,addr_843
844,0,24,dev_844,addr_844
845,0,36,dev_845,addr_845
846,0,42,dev_846,addr_846
847,0,8,dev_847,addr_847
848,0,35,dev_848,addr_848
849,0,8,dev_849,addr_849
850,0,30,dev_850,addr_850
851,0,48,dev_851,addr_851
852,0,26,dev_852,addr_852
853,0,24,dev_853,addr_853
854,0,54,dev_854,addr_854
855,0,37,dev_855,addr_855
856,0,28,dev_856,addr_856
857,0,58,dev_857,addr_857
858,0,12,dev_858,addr_858
859,0,38,dev_859,addr_859
860,0,30,dev_860,addr_860
861,0,4,dev_861,addr_861
862,0,43,dev_862,addr_862
863,0,45,dev_863,addr_863
864,0,33,dev_864,addr_864
865,0,7,dev_865,addr_865
866,0,38,dev_866,addr_866
867,0,7,dev_867,addr_867
868,0,21,dev_868,addr_868
869,0,50,dev_869,addr_869
870,0,37,dev_870,addr_870
871,0,32,dev_871,addr_871
872,0,35,dev_872,addr_872
873,0,18,dev_873,addr_873
874,0,55,dev_874,addr_874
875,0,1,dev_875,addr_875
876,0,56,dev_876,addr_876
877,0,8,dev_877,addr_877
878,0,45,dev_878,addr_878
879,0,32,dev_879,addr_879
880,0,51,dev_880,addr_880
881,0,56,dev_881,addr_881
882,0,33,dev_882,addr_882
883,0,39,dev_883,addr_883
884,0,3,dev_884,addr_884
885,0,3,dev_885,addr_885
886,0,11,dev_886,addr_886
887,0,1,dev_887,addr_887
888,0,48,dev_888,addr_888
889,0,12,dev_889,addr_889
890,0,37,dev_890,addr_890
891,0,33,dev_891,addr_891
892,0,20,dev_892,addr_892
893,0,0,dev_893,addr_893
894,0,36,dev_894,addr_894
895,0,39,dev_895,addr_895
896,0,8,dev_896,addr_896
897,0,2,dev_897,addr_897
898,0,55,dev_898,addr_898
899,0,2,dev_899,addr_899
900,0,3,dev_900,addr_900
901,0,18,dev_901,addr_901
902,0,7,dev_902,addr_902
903,0,8,dev_903,addr_903
904,0,56,dev_904,addr_904
905,0,28,dev_905,addr_905
906,0,39,dev_906,addr_906
907,0,9,dev_907,addr_907
908,0,27,dev_908,addr_908
909,0,17,dev_909,addr_909
910,0,50,dev_910,addr_910
911,0,27,dev_911,addr_911
912,0,15,dev_912,addr_912
913,0,6,dev_913,addr_913
914,0,3,dev_914,addr_914
915,0,37,dev_915,addr_915
916,0,55,dev_916,addr_916
917,0,36,dev_917,addr_917
918,0,45,dev_918,addr_918
919,0,36,dev_919,addr_919
920,0,7,dev_920,addr_920
921,0,41,dev_921,addr_921
922,0,5,dev_922,addr_922
923,0,21,dev_923,addr_923
924,0,39,dev_924,addr_924
925,0,38,dev_925,addr_925
926,0,1,dev_926,addr_926
927,0,34,dev_927,addr_927
928,0,14,dev_928,addr_928
929,0,2,dev_929,addr_929
930,0,2,dev_930,addr_930
931,0,13,dev_931,addr_931
932,0,34,dev_932,addr_932
933,0,50,dev_933,addr_933
934,0,28,dev_934,addr_934
935,0,22,dev_935,addr_935
936,0,56,dev_936,addr_936
937,0,57,dev_937,addr_937
938,0,31,dev_938,addr_938
939,0,11,dev_939,addr_939
940,0,15,dev_940,addr_940
941,0,16,dev_941,addr_941
942,0,1,dev_942,addr_942
943,0,58,dev_943,addr_943
944,0,39,dev_944,addr_944
945,0,22,dev_945,addr_945
946,0,3,dev_946,addr_946
947,0,17,dev_947,addr_947
948,0,28,dev_948,addr_948
949,0,41,dev_949,addr_949
950,0,38,dev_950,addr_950
951,0,24,dev_951,addr_951
952,0,32,dev_952,addr_952
953,0,27,dev_953,addr_953
954,0,32,dev_954,addr_954
955,0,57,dev_955,addr_955
956,0,19,dev_956,addr_956
957,0,48,dev_957,addr_957
958,0,54,dev_958,addr_958
959,0,20,dev_959,addr_959
960,0,14,dev_960,addr_960
961,0,23,dev_961,addr_961
962,0,7,dev_962,addr_962
963,0,0,dev_963,addr_963
964,0,11,dev_964,addr_964
965,0,32,dev_965,addr_965
966,0,35,dev_966,addr_966
967,0,16,dev_967,addr_967
968,0,48,dev_968,addr_968
969,0,20,dev_969,addr_969
970,0,15,dev_970,addr_970
971,0,1,dev_971,addr_971
972,0,15,dev_972,addr_972
973,0,28,dev_973,addr_973
974,0,42,dev_974,addr_974
975,0,3,dev_975,addr_975
976,0,20,dev_976,addr_976
977,0,7,dev_977,addr_977
978,0,31,dev_978,addr_978
979,0,39,dev_979,addr_979
980,0,20,dev_980,addr_980
981,0,44,dev_981,addr_981
982,0,43,dev_982,addr_982
983,0,26,dev_983,addr_983
984,0,30,dev_984,addr_984
985,0,19,dev_985,addr_985
986,0,50,dev_986,addr_986
987,0,11,dev_987,addr_987
988,0,19,dev_988,addr_988
989,0,25,dev_989,addr_989
990,0,49,dev_990,addr_990
991,0,40,dev_991,addr_991
992,0,59,dev_992,addr_992
993,0,53,dev_993,addr_993
994,0,12,dev_994,addr_994
995,0,22,dev_995,addr_995
996,0,23,dev_996,addr_996
997,0,10,dev_997,addr_997
998,0,51,dev_998,addr_998
999,0,30,dev_999,addr_999
1000,0,49,dev_1000,addr_1000
1001,0,38,dev_1001,addr_1001
1002,0,28,dev_1002,addr_1002
1003,0,26,dev_1003,addr_1003
1004,0,12,dev_1004,addr_1004
1005,0,52,dev_1005,addr_1005
1006,0,47,dev_1006,addr_1006
1007,0,43,dev_1007,addr_1007
1008,0,18,dev_1008,addr_1008
1009,0,51,dev_1009,addr_1009
1010,0,5,dev_1010,addr_1010
1011,0,46,dev_1011,addr_1011
1012,0,49,dev_1012,addr_1012
1013,0,50,dev_1013,addr_1013
1014,0,16,dev_1014,addr_1014
1015,0,45,dev_1015,addr_1015
1016,0,20,dev_1016,addr_1016
1017,0,12,dev_1017,addr_1017
1018,0,42,dev_1018,addr_1018
1019,0,2,dev_1019,addr_1019
1020,0,37,dev_1020,addr_1020
1021,0,44,dev_1021,addr_1021
1022,0,57,dev_1022,addr_1022
1023,0,12,dev_1023,addr_1023
1024,0,6,dev_1024,addr_1024
1025,0,51,dev_1025,addr_1025
1026,0,40,dev_1026,addr_1026
1027,0,7,dev_1027,addr_1027
1028,0,51,dev_1028,addr_1028
1029,0,18,dev_1029,addr_1029
1030,0,12,dev_1030,addr_1030
1031,0,18,dev_1031,addr_1031
1032,0,32,dev_1032,addr_1032
1033,0,18,dev_1033,addr_1033
1034,0,8,dev_1034,addr_1034
1035,0,30,dev_1035,addr_1035
1036,0,36,dev_1036,addr_1036
1037,0,8,dev_1037,addr_1037
1038,0,20,dev_1038,addr_1038
1039,0,11,dev_1039,addr_1039
1040,0,7,dev_1040,addr_1040
1041,0,18,dev_1041,addr_1041
1042,0,34,dev_1042,addr_1042
1043,0,47,dev_1043,addr_1043
1044,0,40,dev_1044,addr_1044
1045,0,39,dev_1045,addr_1045
1046,0,37,dev_1046,addr_1046
1047,0,16,dev_1047,addr_1047
1048,0,33,dev_1048,addr_1048
1049,0,18,dev_1049,addr_1049
1050,0,38,dev_1050,addr_1050
1051,0,20,dev_1051,addr_1051
1052,0,44,dev_1052,addr_1052
1053,0,52,dev_1053,addr_1053
1054,0,6,dev_1054,addr_1054
1055,0,29,dev_1055,addr_1055
1056,0,51,dev_1056,addr_1056
1057,0,2,dev_1057,addr_1057
1058,0,30,dev_1058,addr_1058
1059,0,16,dev_1059,addr_1059
1060,0,29,dev_1060,addr_1060
1061,0,43,dev_1061,addr_1061
1062,0,57,dev_1062,addr_1062
1063,0,41,dev_1063,addr_1063
1064,0,29,dev_1064,addr_1064
1065,0,52,dev_1065,addr_1065
1066,0,5,dev_1066,addr_1066
1067,0,7,dev_1067,addr_1067
1068,0,19,dev_1068,addr_1068
1069,0,40,dev_1069,addr_1069
1070,0,4,dev_1070,addr_1070
1071,0,10,dev_1071,addr_1071
1072,0,29,dev_1072,addr_1072
1073,0,45,dev_1073,addr_1073
1074,0,59,dev_1074,addr_1074
1075,0,20,dev_1075,addr_1075
1076,0,26,dev_1076,addr_1076
1077,0,56,dev_1077,addr_1077
1078,0,33,dev_1078,addr_1078
1079,0,4,dev_1079,addr_1079
1080,0,20,dev_1080,addr_1080
1081,0,38,dev_1081,addr_1081
1082,0,35,dev_1082,addr_1082
1083,0,55,dev_1083,addr_1083
1084,0,38,dev_1084,addr_1084
1085,0,5,dev_1085,addr_1085
1086,0,38,dev_1086,addr_1086
1087,0,12,dev_1087,addr_1087
1088,0,34,dev_1088,addr_1088
1089,0,30,dev_1089,addr_1089
1090,0,15,dev_1090,addr_1090
1091,0,2,dev_1091,addr_1091
1092,0,59,dev_1092,addr_1092
1093,0,31,dev_1093,addr_1093
1094,0,26,dev_1094,addr_1094
1095,0,37,dev_1095,addr_1095
1096,0,10,dev_1096,addr_1096
1097,0,3,dev_1097,addr_1097
1098,0,16,dev_1098,addr_1098
1099,0,54,dev_1099,addr_1099
1100,0,34,dev_1100,addr_1100
1101,0,40,dev_1101,addr_1101
1102,0,17,dev_1102,addr_1102
1103,0,44,dev_1103,addr_1103
1104,0,52,dev_1104,addr_1104
1105,0,21,dev_1105,addr_1105
1106,0,47,dev_1106,addr_1106
1107,0,35,dev_1107,addr_1107
1108,0,17,dev_1108,addr_1108
1109,0,18,dev_1109,addr_1109
1110,0,54,dev_1110,addr_1110
1111,0,50,dev_1111,addr_1111
1112,0,14,dev_1112,addr_1112
1113,0,19,dev_1113,addr_1113
1114,0,8,dev_1114,addr_1114
1115,0,24,dev_1115,addr_1115
1116,0,27,dev_1116,addr_1116
1117,0,16,dev_1117,addr_1117
1118,0,55,dev_1118,addr_1118
1119,0,31,dev_1119,addr_1119
1120,0,6,dev_1120,addr_1120
1121,0,34,dev_1121,addr_1121
1122,0,48,dev_1122,addr_1122
1123,0,48,dev_1123,addr_1123
1124,0,23,dev_1124,addr_1124
1125,0,37,dev_1125,addr_1125
1126,0,46,dev_1126,addr_1126
1127,0,40,dev_1127,addr_1127
1128,0,53,dev_1128,addr_1128
1129,0,12,dev_1129,addr_1129
1130,0,22,dev_1130,addr_1130
1131,0,56,dev_1131,addr_1131
1132,0,38,dev_1132,addr_1132
1133,0,43,dev_1133,addr_1133
1134,0,32,dev_1134,addr_1134
1135,0,35,dev_1135,addr_1135
1136,0,30,dev_1136,addr_1136
1137,0,24,dev_1137,addr_1137
1138,0,13,dev_1138,addr_1138
1139,0,59,dev_1139,addr_1139
1140,0,14,dev_1140,addr_1140
1141,0,56,dev_1141,addr_1141
1142,0,6,dev_1142,addr_1142
1143,0,43,dev_1143,addr_1143
1144,0,28,dev_1144,addr_1144
1145,0,59,dev_1145,addr_1145
1146,0,41,dev_1146,addr_1146
1147,0,30,dev_1147,addr_1147
1148,0,24,dev_1148,addr_1148
1149,0,59,dev_1149,addr_1149
1150,0,14,dev_1150,addr_1150
1151,0,52,dev_1151,addr_1151
1152,0,24,dev_1152,addr_1152
1153,0,21,dev_1153,addr_1153
1154,0,0,dev_1154,addr_1154
1155,0,10,dev_1155,addr_1155
1156,0,37,dev_1156,addr_1156
1157,0,7,dev_1157,addr_1157
1158,0,34,dev_1158,addr_1158
1159,0,16,dev_1159,addr_1159
1160,0,24,dev_1160,addr_1160
1161,0,26,dev_1161,addr_1161
1162,0,50,dev_1162,addr_1162
1163,0,57,dev_1163,addr_1163
1164,0,18,dev_1164,addr_1164
1165,0,19,dev_1165,addr_1165
1166,0,48,dev_1166,addr_1166
1167,0,21,dev_1167,addr_1167
1168,0,31,dev_1168,addr_1168
1169,0,55,dev_1169,addr_1169
1170,0,12,dev_1170,addr_1170
1171,0,50,dev_1171,addr_1171
1172,0,32,dev_1172,addr_1172
1173,0,9,dev_1173,addr_1173
1174,0,5,dev_1174,addr_1174
1175,0,50,dev_1175,addr_1175
1176,0,33,dev_1176,addr_1176
1177,0,32,dev_1177,addr_1177
1178,0,24,dev_1178,addr_1178
1179,0,48,dev_1179,addr_1179
1180,0,8,dev_1180,addr_1180
1181,0,20,dev_1181,addr_1181
1182,0,36,dev_1182,addr_1182
1183,0,39,dev_1183,addr_1183
1184,0,40,dev_1184,addr_1184
1185,0,1,dev_1185,addr_1185
1186,0,27,dev_1186,addr_1186
1187,0,28,dev_1187,addr_1187
1188,0,18,dev_1188,addr_1188
1189,0,17,dev_1189,addr_1189
1190,0,30,dev_1190,addr_1190
1191,0,41,dev_1191,addr_1191
1192,0,33,dev_1192,addr_1192
1193,0,13,dev_1193,addr_1193
1194,0,30,dev_1194,addr_1194
1195,0,32,dev_1195,addr_1195
1196,0,10,dev_1196,addr_1196
1197,0,28,dev_1197,addr_1197
1198,0,20,dev_1198,addr_1198
1199,0,9,dev_1199,addr_1199
1200,0,59,dev_1200,addr_1200
1201,0,18,dev_1201,addr_1201
1202,0,51,dev_1202,addr_1202
1203,0,7,dev_1203,addr_1203
1204,0,56,dev_1204,addr_1204
1205,0,10,dev_1205,addr_1205
1206,0,57,dev_1206,addr_1206
1207,0,40,dev_1207,addr_1207
1208,0,15,dev_1208,addr_1208
1209,0,12,dev_1209,addr_1209
1210,0,52,dev_1210,addr_1210
1211,0,21,dev_1211,addr_1211
1212,0,57,dev_1212,addr_1212
1213,0,23,dev_1213,addr_1213
1214,0,3,dev_1214,addr_1214
1215,0,27,dev_1215,addr_1215
1216,0,11,dev_1216,addr_1216
1217,0,38,dev_1217,addr_1217
1218,0,47,dev_1218,addr_1218
1219,0,43,dev_1219,addr_1219
1220,0,52,dev_1220,addr_1220
1221,0,0,dev_1221,addr_1221
1222,0,47,dev_1222,addr_1222
1223,0,35,dev_1223,addr_1223
1224,0,29,dev_1224,addr_1224
1225,0,1,dev_1225,addr_1225
1226,0,31,dev_1226,addr_1226
1227,0,40,dev_1227,addr_1227
1228,0,18,dev_1228,addr_1228
1229,0,55,dev_1229,addr_1229
1230,0,0,dev_1230,addr_1230
1231,0,32,dev_1231,addr_1231
1232,0,11,dev_1232,addr_1232
1233,0,15,dev_1233,addr_1233
1234,0,17,dev_1234,addr_1234
1235,0,39,dev_1235,addr_1235
1236,0,55,dev_1236,addr_1236
1237,0,52,dev_1237,addr_1237
1238,0,9,dev_1238,addr_1238
1239,0,43,dev_1239,addr_1239
1240,0,37,dev_1240,addr_1240
1241,0,5,dev_1241,addr_1241
1242,0,21,dev_1242,addr_1242
1243,0,20,dev_1243,addr_1243
1244,0,25,dev_1244,addr_1244
1245,0,47,dev_1245,addr_1245
1246,0,53,dev_1246,addr_1246
1247,0,16,dev_1247,addr_1247
1248,0,37,dev_1248,addr_1248
1249,0,44,dev_1249,addr_1249
1250,0,29,dev_1250,addr_1250
1251,0,24,dev_1251,addr_1251
1252,0,39,dev_1252,addr_1252
1253,0,26,dev_1253,addr_1253
1254,0,17,dev_1254,addr_1254
1255,0,4,dev_1255,addr_1255
1256,0,43,dev_1256,addr_1256
1257,0,29,dev_1257,addr_1257
1258,0,15,dev_1258,addr_1258
1259,0,35,dev_1259,addr_1259
1260,0,7,dev_1260,addr_1260
1261,0,42,dev_1261,addr_1261
1262,0,4,dev_1262,addr_1262
1263,0,7,dev_1263,addr_1263
1264,0,26,dev_1264,addr_1264
1265,0,2,dev_1265,addr_1265
1266,0,40,dev_1266,addr_1266
1267,0,29,dev_1267,addr_1267
1268,0,11,dev_1268,addr_1268
1269,0,52,dev_1269,addr_1269
1270,0,35,dev_1270,addr_1270
1271,0,49,dev_1271,addr_1271
1272,0,0,dev_1272,addr_1272
1273,0,41,dev_1273,addr_1273
1274,0,50,dev_1274,addr_1274
1275,0,52,dev_1275,addr_1275
1276,0,15,dev_1276,addr_1276
1277,0,16,dev_1277,addr_1277
1278,0,52,dev_1278,addr_1278
1279,0,40,dev_1279,addr_1279
1280,0,53,dev_1280,addr_1280
1281,0,40,dev_1281,addr_1281
1282,0,22,dev_1282,addr_1282
1283,0,34,dev_1283,addr_1283
1284,0,40,dev_1284,addr_1284
1285,0,15,dev_1285,addr_1285
1286,0,27,dev_1286,addr_1286
1287,0,7,dev_1287,addr_1287
1288,0,4,dev_1288,addr_1288
1289,0,48,dev_1289,addr_1289
1290,0,42,dev_1290,addr_1290
1291,0,13,dev_1291,addr_1291
1292,0,35,dev_1292,addr_1292
1293,0,27,dev_1293,addr_1293
1294,0,32,dev_1294,addr_1294
1295,0,44,dev_1295,addr_1295
1296,0,9,dev_1296,addr_1296
1297,0,34,dev_1297,addr_1297
1298,0,10,dev_1298,addr_1298
1299,0,41,dev_1299,addr_1299
1300,0,39,dev_1300,addr_1300
1301,0,6,dev_1301,addr_1301
1302,0,0,dev_1302,addr_1302
1303,0,4,dev_1303,addr_1303
1304,0,4,dev_1304,addr_1304
1305,0,28,dev_1305,addr_1305
1306,0,8,dev_1306,addr_1306
1307,0,34,dev_1307,addr_1307
1308,0,31,dev_1308,addr_1308
1309,0,29,dev_1309,addr_1309
1310,0,6,dev_1310,addr_1310
1311,0,51,dev_1311,addr_1311
1312,0,32,dev_1312,addr_1312
1313,0,54,dev_1313,addr_1313
1314,0,51,dev_1314,addr_1314
1315,0,27,dev_1315,addr_1315
1316,0,26,dev_1316,addr_1316
1317,0,47,dev_1317,addr_1317
1318,0,0,dev_1318,addr_1318
1319,0,54,dev_1319,addr_1319
1320,0,1,dev_1320,addr_1320
1321,0,26,dev_1321,addr_1321
1322,0,8,dev_1322,addr_1322
1323,0,36,dev_1323,addr_1323
1324,0,41,dev_1324,addr_1324
1325,0,38,dev_1325,addr_1325
1326,0,6,dev_1326,addr_1326
1327,0,55,dev_1327,addr_1327
1328,0,29,dev_1328,addr_1328
1329,0,59,dev_1329,addr_1329
1330,0,14,dev_1330,addr_1330
1331,0,49,dev_1331,addr_1331
1332,0,33,dev_1332,addr_1332
1333,0,21,dev_1333,addr_1333
1334,0,54,dev_1334,addr_1334
1335,0,0,dev_1335,addr_1335
1336,0,26,dev_1336,addr_1336
1337,0,51,dev_1337,addr_1337
1338,0,13,dev_1338,addr_1338
1339,0,9,dev_1339,addr_1339
1340,0,38,dev_1340,addr_1340
1341,0,8,dev_1341,addr_1341
1342,0,38,dev_1342,addr_1342
1343,0,38,dev_1343,addr_1343
1344,0,21,dev_1344,addr_1344
1345,0,54,dev_1345,addr_1345
1346,0,0,dev_1346,addr_1346
1347,0,28,dev_1347,addr_1347
1348,0,48,dev_1348,addr_1348
1349,0,12,dev_1349,addr_1349
1350,0,17,dev_1350,addr_1350
1351,0,46,dev_1351,addr_1351
1352,0,59,dev_1352,addr_1352
1353,0,26,dev_1353,addr_1353
1354,0,15,dev_1354,addr_1354
1355,0,20,dev_1355,addr_1355
1356,0,36,dev_1356,addr_1356
1357,0,34,dev_1357,addr_1357
1358,0,24,dev_1358,addr_1358
1359,0,14,dev_1359,addr_1359
1360,0,54,dev_1360,addr_1360
1361,0,13,dev_1361,addr_1361
1362,0,40,dev_1362,addr_1362
1363,0,6,dev_1363,addr_1363
1364,0,23,dev_1364,addr_1364
1365,0,24,dev_1365,addr_1365
1366,0,24,dev_1366,addr_1366
1367,0,44,dev_1367,addr_1367
1368,0,4,dev_1368,addr_1368
1369,0,33,dev_1369,addr_1369
1370,0,40,dev_1370,addr_1370
1371,0,36,dev_1371,addr_1371
1372,0,44,dev_1372,addr_1372
1373,0,8,dev_1373,addr_1373
1374,0,25,dev_1374,addr_1374
1375,0,53,dev_1375,addr_1375
1376,0,17,dev_1376,addr_1376
1377,0,50,dev_1377,addr_1377
1378,0,38,dev_1378,addr_1378
1379,0,55,dev_1379,addr_1379
1380,0,30,dev_1380,addr_1380
1381,0,55,dev_1381,addr_1381
1382,0,59,dev_1382,addr_1382
1383,0,28,dev_1383,addr_1383
1384,0,37,dev_1384,addr_1384
1385,0,48,dev_1385,addr_1385
1386,0,59,dev_1386,addr_1386
1387,0,7,dev_1387,addr_1387
1388,0,57,dev_1388,addr_1388
1389,0,49,dev_1389,addr_1389
1390,0,47,dev_1390,addr_1390
1391,0,18,dev_1391,addr_1391
1392,0,19,dev_1392,addr_1392
1393,0,31,dev_1393,addr_1393
1394,0,49,dev_1394,addr_1394
1395,0,21,dev_1395,addr_1395
1396,0,58,dev_1396,addr_1396
1397,0,3,dev_1397,addr_1397
1398,0,13,dev_1398,addr_1398
1399,0,49,dev_1399,addr_1399
1400,0,42,dev_1400,addr_1400
1401,0,7,dev_1401,addr_1401
1402,0,48,dev_1402,addr_1402
1403,0,53,dev_1403,addr_1403
1404,0,43,dev_1404,addr_1404
1405,0,15,dev_1405,addr_1405
1406,0,40,dev_1406,addr_1406
1407,0,44,dev_1407,addr_1407
1408,0,46,dev_1408,addr_1408
1409,0,51,dev_1409,addr_1409
1410,0,42,dev_1410,addr_1410
1411,0,50,dev_1411,addr_1411
1412,0,19,dev_1412,addr_1412
1413,0,41,dev_1413,addr_1413
1414,0,45,dev_1414,addr_1414
1415,0,42,dev_1415,addr_1415
1416,0,24,dev_1416,addr_1416
1417,0,30,dev_1417,addr_1417
1418,0,5,dev_1418,addr_1418
1419,0,33,dev_1419,addr_1419
1420,0,28,dev_1420,addr_1420
1421,0,13,dev_1421,addr_1421
1422,0,50,dev_1422,addr_1422
1423,0,25,dev_1423,addr_1423
1424,0,9,dev_1424,addr_1424
1425,0,27,dev_1425,addr_1425
1426,0,10,dev_1426,addr_1426
1427,0,39,dev_1427,addr_1427
1428,0,26,dev_1428,addr_1428
1429,0,29,dev_1429,addr_1429
1430,0,37,dev_1430,addr_1430
1431,0,41,dev_1431,addr_1431
1432,0,17,dev_1432,addr_1432
1433,0,34,dev_1433,addr_1433
1434,0,6,dev_1434,addr_1434
1435,0,59,dev_1435,addr_1435
1436,0,56,dev_1436,addr_1436
1437,0,7,dev_1437,addr_1437
1438,0,38,dev_1438,addr_1438
1439,0,29,dev_1439,addr_1439
1440,0,16,dev_1440,addr_1440
1441,0,42,dev_1441,addr_1441
1442,0,44,dev_1442,addr_1442
1443,0,16,dev_1443,addr_1443
1444,0,52,dev_1444,addr_1444
1445,0,8,dev_1445,addr_1445
1446,0,26,dev_1446,addr_1446
1447,0,10,dev_1447,addr_1447
1448,0,57,dev_1448,addr_1448
1449,0,59,dev_1449,addr_1449
1450,0,21,dev_1450,addr_1450
1451,0,39,dev_1451,addr_1451
1452,0,38,dev_1452,addr_1452
1453,0,8,dev_1453,addr_1453
1454,0,2,dev_1454,addr_1454
1455,0,38,dev_1455,addr_1455
1456,0,57,dev_1456,addr_1456
1457,0,41,dev_1457,addr_1457
1458,0,58,dev_1458,addr_1458
1459,0,25,dev_1459,addr_1459
1460,0,23,dev_1460,addr_1460
1461,0,36,dev_1461,addr_1461
1462,0,9,dev_1462,addr_1462
1463,0,10,dev_1463,addr_1463
1464,0,49,dev_1464,addr_1464
1465,0,40,dev_1465,addr_1465
1466,0,56,dev_1466,addr_1466
1467,0,47,dev_1467,addr_1467
1468,0,49,dev_1468,addr_1468
1469,0,55,dev_1469,addr_1469
1470,0,56,dev_1470,addr_1470
1471,0,34,dev_1471,addr_1471
1472,0,6,dev_1472,addr_1472
1473,0,31,dev_1473,addr_1473
1474,0,56,dev_1474,addr_1474
1475,0,37,dev_1475,addr_1475
1476,0,50,dev_1476,addr_1476
1477,0,4,dev_1477,addr_1477
1478,0,16,dev_1478,addr_1478
1479,0,24,dev_1479,addr_1479
1480,0,11,dev_1480,addr_1480
1481,0,43,dev_1481,addr_1481
1482,0,14,dev_1482,addr_1482
1483,0,57,dev_1483,addr_1483
1484,0,40,dev_1484,addr_1484
1485,0,39,dev_1485,addr_1485
1486,0,41,dev_1486,addr_1486
1487,0,51,dev_1487,addr_1487
1488,0,47,dev_1488,addr_1488
1489,0,34,dev_1489,addr_1489
1490,0,49,dev_1490,addr_1490
1491,0,59,dev_1491,addr_1491
1492,0,2,dev_1492,addr_1492
1493,0,50,dev_1493,addr_1493
1494,0,51,dev_1494,addr_1494
1495,0,0,dev_1495,addr_1495
1496,0,42,dev_1496,addr_1496
1497,0,58,dev_1497,addr_1497
1498,0,43,dev_1498,addr_1498
1499,0,36,dev_1499,addr_1499
1500,0,20,dev_1500,addr_1500
1501,0,36,dev_1501,addr_1501
1502,0,18,dev_1502,addr_1502
1503,0,49,dev_1503,addr_1503
1504,0,21,dev_1504,addr_1504
1505,0,28,dev_1505,addr_1505
1506,0,26,dev_1506,addr_1506
1507,0,9,dev_1507,addr_1507
1508,0,8,dev_1508,addr_1508
1509,0,3,dev_1509,addr_1509
1510,0,28,dev_1510,addr_1510
1511,0,18,dev_1511,addr_1511
1512,0,55,dev_1512,addr_1512
1513,0,34,dev_1513,addr_1513
1514,0,56,dev_1514,addr_1514
1515,0,42,dev_1515,addr_1515
1516,0,41,dev_1516,addr_1516
1517,0,29,dev_1517,addr_1517
1518,0,32,dev_1518,addr_1518
1519,0,40,dev_1519,addr_1519
1520,0,26,dev_1520,addr_1520
1521,0,6,dev_1521,addr_1521
1522,0,54,dev_1522,addr_1522
1523,0,42,dev_1523,addr_1523
1524,0,28,dev_1524,addr_1524
1525,0,30,dev_1525,addr_1525
1526,0,52,dev_1526,addr_1526
1527,0,46,dev_1527,addr_1527
1528,0,42,dev_1528,addr_1528
1529,0,50,dev_1529,addr_1529
1530,0,27,dev_1530,addr_1530
1531,0,27,dev_1531,addr_1531
1532,0,26,dev_1532,addr_1532
1533,0,24,dev_1533,addr_1533
1534,0,48,dev_1534,addr_1534
1535,0,19,dev_1535,addr_1535
1536,0,42,dev_1536,addr_1536
1537,0,21,dev_1537,addr_1537
1538,0,14,dev_1538,addr_1538
1539,0,8,dev_1539,addr_1539
1540,0,45,dev_1540,addr_1540
1541,0,8,dev_1541,addr_1541
1542,0,19,dev_1542,addr_1542
1543,0,35,dev_1543,addr_1543
1544,0,43,dev_1544,addr_1544
1545,0,5,dev_1545,addr_1545
1546,0,0,dev_1546,addr_1546
1547,0,14,dev_1547,addr_1547
1548,0,51,dev_1548,addr_1548
1549,0,35,dev_1549,addr_1549
1550,0,28,dev_1550,addr_1550
1551,0,46,dev_1551,addr_1551
1552,0,26,dev_1552,addr_1552
1553,0,45,dev_1553,addr_1553
1554,0,36,dev_1554,addr_1554
1555,0,46,dev_1555,addr_1555
1556,0,30,dev_1556,addr_1556
1557,0,14,dev_1557,addr_1557
1558,0,23,dev_1558,addr_1558
1559,0,47,dev_1559,addr_1559
1560,0,12,dev_1560,addr_1560
1561,0,58,dev_1561,addr_1561
1562,0,44,dev_1562,addr_1562
1563,0,0,dev_1563,addr_1563
1564,0,35,dev_1564,addr_1564
1565,0,25,dev_1565,addr_1565
1566,0,19,dev_1566,addr_1566
1567,0,28,dev_1567,addr_1567
1568,0,54,dev_1568,addr_1568
1569,0,56,dev_1569,addr_1569
1570,0,13,dev_1570,addr_1570
1571,0,16,dev_1571,addr_1571
1572,0,29,dev_1572,addr_1572
1573,0,24,dev_1573,addr_1573
1574,0,40,dev_1574,addr_1574
1575,0,35,dev_1575,addr_1575
1576,0,46,dev_1576,addr_1576
1577,0,19,dev_1577,addr_1577
1578,0,19,dev_1578,addr_1578
1579,0,24,dev_1579,addr_1579
1580,0,38,dev_1580,addr_1580
1581,0,16,dev_1581,addr_1581
1582,0,44,dev_1582,addr_1582
1583,0,40,dev_1583,addr_1583
1584,0,47,dev_1584,addr_1584
1585,0,35,dev_1585,addr_1585
1586,0,37,dev_1586,addr_1586
1587,0,10,dev_1587,addr_1587
1588,0,32,dev_1588,addr_1588
1589,0,34,dev_1589,addr_1589
1590,0,26,dev_1590,addr_1590
1591,0,45,dev_1591,addr_1591
1592,0,7,dev_1592,addr_1592
1593,0,48,dev_1593,addr_1593
1594,0,10,dev_1594,addr_1594
1595,0,10,dev_1595,addr_1595
1596,0,41,dev_1596,addr_1596
