customer_id,is_abuse_ring,n_purchases_before_max,max_amount,escalation_ratio,time_to_escalation,account_age_at_escalation,device_sharing,address_sharing
450,0,4,2503.774672514878,5.012359955815736,46,58,0,0
451,0,1,950.0700797855294,1.8594789571701127,0,6,0,0
452,0,4,2383.5385274339696,5.750205308468812,39,62,0,0
453,0,2,2268.832811042101,3.6922256667348257,6,19,0,0
454,0,5,1799.972629294668,2.2278313748846985,46,67,0,0
455,0,5,2043.2264485369656,3.400034132772495,42,61,0,0
456,0,1,2458.4305265373846,3.0382779979358796,0,20,0,0
457,0,6,2722.9006985586984,7.095199200433049,81,85,0,0
458,0,4,1946.914579187615,2.834971853454404,45,60,0,0
459,0,1,1352.6555962859256,1.6364894799001308,0,9,0,0
460,0,3,4546.214334181209,8.391950757972582,38,57,0,0
461,0,1,4525.046361974961,7.217911719861617,0,16,0,0
462,0,2,3189.1557318467594,1.4809318951049528,17,30,0,0
463,0,2,2429.06661253572,2.1535694789200046,24,34,0,0
464,0,4,3346.432594632543,7.959484889535549,43,66,0,0
465,0,2,2807.6831893798967,4.1552003711445575,15,33,0,0
466,0,5,3772.681495441124,5.667438516764441,48,71,0,0
467,0,6,1383.7943487348043,2.493390770671173,58,78,0,0
468,0,2,2312.196500810973,2.1748283003529085,19,29,0,0
469,0,2,1432.250465188098,1.4008497476768083,3,7,0,0
470,0,9,3441.5267449969265,4.53943459279451,115,129,0,0
471,0,2,1701.287081528622,2.1015169949929655,13,29,0,0
472,0,2,2306.6316855998084,3.1572528832905884,7,10,0,0
473,0,2,1452.7346510017824,1.3104519040936504,15,38,0,0
474,0,3,2640.355356983442,3.3049341796848664,21,37,0,0
475,0,2,1087.3033145579034,1.8335865856751334,13,21,0,0
476,0,1,2259.537207558407,1.0,0,8,0,0
477,0,2,2011.262409726765,2.192478526990021,24,39,0,0
478,0,5,2155.0788374872723,2.1298404819828294,66,88,0,0
479,0,2,4441.2373311908495,2.986454950078273,20,38,0,0
480,0,6,2301.256888252615,3.5664595420620935,58,74,0,0
481,0,3,1445.1100280755495,1.4612835056254412,21,24,0,0
482,0,3,2554.075828688981,1.4801490193836362,46,57,0,0
483,0,6,3230.656253430157,4.603919919444679,59,82,0,0
484,0,2,1667.9224411206355,3.891048215348058,15,38,0,0
485,0,2,1282.1765785232917,1.6151138904953208,23,27,0,0
486,0,2,1229.856686934333,1.78492934929567,8,30,0,0
487,0,2,1792.1589756377164,1.0854032958697888,5,24,0,0
488,0,2,755.7418738017775,1.1909812347616728,14,29,0,0
489,0,5,6952.98994656067,7.631995674694915,58,75,0,0
490,0,3,2049.2796120154158,1.9106927325406677,22,25,0,0
491,0,2,1247.696712685962,1.8453352095182134,14,32,0,0
492,0,4,1810.6985891073928,1.6854740913836885,32,35,0,0
493,0,2,2225.709770464388,2.164725733115185,20,41,0,0
494,0,1,2031.3900752253348,1.9712422687435325,0,14,0,0
495,0,1,1463.8506705240698,2.289633967753535,0,13,0,0
496,0,6,2404.863794694393,3.1473478348673205,69,79,0,0
497,0,1,836.2348557147832,2.01326145593858,0,6,0,0
498,0,4,2358.258203414927,2.5228279784178227,38,60,0,0
499,0,6,3254.679273115539,3.902773747327999,53,62,0,0
500,0,1,1453.8062331626688,1.6652878278192926,0,3,0,0
501,0,1,1328.9049547810698,1.5850481003795547,0,14,0,0
502,0,2,4661.121708773698,5.832822523576458,18,35,0,0
503,0,3,1873.835066597996,1.7630263883097967,28,32,0,0
504,0,1,1888.3023571283984,2.1847314100227275,0,17,0,0
505,0,3,1482.6805057714694,2.053239789569425,35,40,0,0
506,0,1,684.5918568483705,1.0,0,18,0,0
507,0,1,2903.1834049861404,8.653810554770956,0,3,0,0
508,0,5,1951.5753919243127,4.347229916688703,40,51,0,0
509,0,2,1961.896833035816,4.711648017425091,3,21,0,0
510,0,1,2263.4244174896094,3.7492712727609776,0,8,0,0
511,0,1,1442.9995841957193,1.0,0,13,0,0
512,0,3,2165.7323222237605,1.524333862992201,44,50,0,0
513,0,3,2847.915077808238,5.356321830154857,38,44,0,0
514,0,1,987.3802611598466,1.0,0,11,0,0
515,0,3,2165.112362733557,2.3792237673503402,23,30,0,0
516,0,3,2821.040665299196,7.877417834963912,15,27,0,0
517,0,2,6363.616460941894,9.111276509199405,15,18,0,0
518,0,2,1951.8953433310287,1.976514770076214,20,28,0,0
519,0,1,1767.277785869742,1.7441573770238705,0,8,0,0
520,0,1,2340.9598769847817,2.8422123480368735,0,18,0,0
521,0,4,2050.3054549696917,2.933778878626125,58,70,0,0
522,0,4,1946.856139613487,2.0407348128146072,44,68,0,0
523,0,6,2472.23585434937,3.5929625355385584,60,68,0,0
524,0,2,1838.3068143440844,1.6873232730268828,10,19,0,0
525,0,3,2248.5458003352624,3.187737093967187,17,35,0,0
526,0,1,1261.748889104853,1.0,0,3,0,0
527,0,2,2016.288807989026,2.0404863307656504,19,33,0,0
528,0,2,2243.307305208632,2.633049911487057,24,43,0,0
529,0,4,2820.921956403111,4.232820871738383,30,47,0,0
530,0,3,1668.789336336672,2.38466566873055,38,49,0,0
531,0,2,1565.115163080868,3.227414272874894,14,21,0,0
532,0,1,1702.0047653483482,1.2951055151369986,0,16,0,0
533,0,1,4797.338848748136,6.25751765629301,0,15,0,0
534,0,4,2058.807132970861,6.079705628255476,39,50,0,0
535,0,2,3769.454503022821,5.095125382479161,8,23,0,0
536,0,1,1217.6996715358662,1.0,0,18,0,0
537,0,2,1834.8150638407976,3.193058738377086,12,15,0,0
538,0,8,2050.5020336508437,2.8295991105473948,85,96,0,0
539,0,4,1994.253968465576,2.1506672924458727,43,60,0,0
540,0,1,1940.4656818943856,2.932890090305888,0,10,0,0
541,0,1,1235.121703452356,1.1710540559900724,0,18,0,0
542,0,4,3190.7541322386264,3.6074420992025304,45,64,0,0
543,0,6,3047.3211058075103,2.797779547590494,66,76,0,0
544,0,3,3736.893057544689,3.0802982019109377,23,39,0,0
545,0,3,1861.913764717376,2.0947984988161377,35,50,0,0
546,0,5,5056.373196669031,5.05699677492144,56,80,0,0
547,0,1,2485.3569779332674,4.309653531294638,0,21,0,0
548,0,4,2148.39377943132,3.3375219172598776,48,56,0,0
549,0,3,2322.5685519278427,4.875830517841543,26,41,0,0
550,0,4,1839.099223044011,1.8848480743915499,40,61,0,0
551,0,2,2715.5836344125837,3.1301094472762383,24,34,0,0
552,0,2,10025.749589141078,7.121197628937342,4,15,0,0
553,0,1,3258.4537056176573,4.451085552170603,0,12,0,0
554,0,6,2504.2144075942024,3.6762634305511686,75,93,0,0
555,0,2,1853.2100139222105,2.2378633666598904,4,28,0,0
556,0,3,2318.3083450541008,1.9068197613279192,40,57,0,0
557,0,4,1707.193330452381,1.8264595636527237,22,44,0,0
558,0,1,1650.9244468065317,2.260958906025011,0,12,0,0
559,0,1,2328.53859553696,3.3185831890946056,0,17,0,0
560,0,6,3255.6904404158345,4.212241812608506,78,84,0,0
561,0,1,1679.2715456310514,1.4538106892491844,0,20,0,0
562,0,2,1498.4255877831922,1.9750247678897093,22,45,0,0
563,0,1,2580.749109803262,1.7827410852460404,0,14,0,0
564,0,3,5307.035159038026,7.145925355260487,19,38,0,0
565,0,1,1960.92441180834,1.804364756179425,0,5,0,0
566,0,1,1035.9697859953687,1.0,0,3,0,0
567,0,1,1736.426802908767,2.476198927859949,0,16,0,0
568,0,1,1744.593300356412,1.7278377233775661,0,8,0,0
569,0,2,4116.607631132483,1.9948926539097813,7,30,0,0
570,0,1,2840.1175098736817,2.1538786946783572,0,9,0,0
571,0,3,3291.491896604658,8.108535799572042,22,37,0,0
572,0,4,1581.0895745956432,3.145099521971332,41,49,0,0
573,0,1,924.9477915711626,1.2328010306642356,0,10,0,0
574,0,2,2391.194287615016,3.1626368031599634,17,31,0,0
575,0,1,1942.9271145403247,3.3322563030463885,0,8,0,0
576,0,4,2431.8957044336075,2.188971845932377,47,63,0,0
577,0,2,2049.409116610067,2.6642865820498636,5,24,0,0
578,0,3,2282.0477269727635,3.309087870072786,17,28,0,0
579,0,2,1915.0058290874292,2.1205064060913323,8,31,0,0
580,0,5,2536.7265743554112,4.28535650311439,40,45,0,0
581,0,2,3656.811310965677,3.356378222533639,13,19,0,0
582,0,1,649.3138820747635,1.0,0,3,0,0
583,0,1,1142.2837623518956,2.2083278911443682,0,5,0,0
584,0,1,2908.915767728694,2.2302825426506887,0,23,0,0
585,0,2,3333.176347170533,3.184749769452881,10,25,0,0
586,0,5,3092.4439841028666,6.175171089806086,65,69,0,0
587,0,4,1754.721587087426,4.0225645597748265,50,67,0,0
588,0,6,2697.9195652695607,11.761614260631937,74,93,0,0
589,0,6,1886.067403526809,3.0752953483695484,77,85,0,0
590,0,1,1735.3286430853636,2.478993343688038,0,3,0,0
591,0,3,2692.795725284519,1.7998808440730976,17,23,0,0
592,0,1,1111.6788730165215,1.33275949353193,0,15,0,0
593,0,2,2443.5057216541745,3.3470852796518424,8,26,0,0
594,0,1,2485.109461277588,1.0,0,4,0,0
595,0,2,2579.8052096848137,3.4847778238808065,6,9,0,0
596,0,1,1344.864987120609,1.4837013550276326,0,12,0,0
597,0,2,3587.6224171819645,6.667069514613041,16,33,0,0
598,0,1,2706.2984767588923,4.6788341796043715,0,21,0,0
599,0,2,3041.607402178573,8.802240371634673,21,24,0,0
600,0,1,2671.286712687191,1.0,0,17,0,0
601,0,1,2014.2877795673744,2.1874114164333935,0,18,0,0
602,0,2,1946.7657349420176,3.3566918104263817,16,23,0,0
603,0,2,2559.927414873441,6.432661076514975,15,26,0,0
604,0,4,3728.283734428917,5.025780890832269,24,32,0,0
605,0,1,1036.4217582204926,1.9778045780421456,0,21,0,0
606,0,1,1526.7140840185723,1.0,0,3,0,0
607,0,2,3285.5242728810404,2.6816372580873384,7,30,0,0
608,0,1,3846.783821175489,7.79041452390058,0,17,0,0
609,0,3,2094.378650610969,1.8430073078657219,8,24,0,0
610,0,2,1291.925717928574,1.7348021144772323,5,12,0,0
611,0,1,2383.1263866224563,1.1041288850498412,0,7,0,0
612,0,3,1285.0776668949688,1.8242436867013818,17,30,0,0
613,0,4,1379.6883883947228,2.0036673282449384,41,53,0,0
614,0,2,2544.9874534729056,5.829407461945541,11,24,0,0
615,0,3,2747.979597770616,4.6623536498172875,35,59,0,0
616,0,2,1706.1088441924817,2.259038569403814,24,29,0,0
617,0,1,2810.576495090542,2.7956216623679206,0,24,0,0
618,0,1,4463.385602487607,6.835622281914412,0,19,0,0
619,0,5,2092.317216644466,2.9870360621803878,81,100,0,0
620,0,5,1169.694178299614,3.2876724338727703,65,69,0,0
621,0,1,732.5274833898438,1.3362044884530182,0,5,0,0
622,0,4,1758.7149839130118,2.601058685383204,42,49,0,0
623,0,2,1647.202010466821,2.3799854469398602,4,18,0,0
624,0,2,2156.8379402566966,2.6832407613700524,4,10,0,0
625,0,2,1804.3496901443607,1.2936484519520706,24,44,0,0
626,0,2,2481.661997639252,2.674322319241966,24,30,0,0
627,0,4,2936.8676297386323,5.047863366862899,43,66,0,0
628,0,2,3041.084588888723,5.764284745935351,17,34,0,0
629,0,1,2443.077128504771,3.715982286652077,0,20,0,0
630,0,3,1662.765489535628,3.748905608267937,20,29,0,0
631,0,4,2562.277730173905,2.537843673894853,20,36,0,0
632,0,3,2719.319135976083,2.911259321576246,25,31,0,0
633,0,2,1662.9161820845254,3.0197169652278393,17,41,0,0
634,0,3,1595.214731097604,2.6977745693782595,31,48,0,0
635,0,3,1390.449990556504,1.275935050675823,34,55,0,0
636,0,2,3098.6124081979438,6.0902374055654755,18,26,0,0
637,0,3,1648.4981846217374,2.0565504280120424,38,48,0,0
638,0,2,1957.946132748713,2.0555632686025325,7,11,0,0
639,0,3,1535.6036990686198,1.2507988103777665,41,46,0,0
640,0,2,5112.214664674995,5.87510222342021,23,38,0,0
641,0,1,3015.304484798996,1.0,0,12,0,0
642,0,1,2861.5950449662337,4.5645888365032885,0,18,0,0
643,0,1,916.3590888684066,1.3092936745762032,0,6,0,0
644,0,2,1491.3515775567782,1.355164052371351,23,41,0,0
645,0,3,3791.753561278591,3.7538038807613328,37,58,0,0
646,0,2,1857.2057882459271,2.8007937543415102,12,15,0,0
647,0,2,1311.1806923840795,1.1174491148048356,24,31,0,0
648,0,5,3337.138704243675,6.8430872035658385,62,85,0,0
649,0,1,1157.0075474979517,3.5549638756107775,0,17,0,0
650,0,6,1639.305448431841,2.41505275915519,83,97,0,0
651,0,2,1797.738936386169,1.6940492278984418,5,17,0,0
652,0,1,1183.6164042144603,1.0,0,5,0,0
653,0,1,1056.000302586179,1.0,0,16,0,0
654,0,1,2894.89760286715,1.0,0,11,0,0
655,0,1,1783.588837296134,1.3717740054646386,0,19,0,0
656,0,6,2936.570540651511,2.0769259583079847,78,89,0,0
657,0,3,2443.64214953283,1.4410587624889515,30,41,0,0
658,0,2,1744.439443883762,1.9258497163574393,18,32,0,0
659,0,1,2158.68599044874,1.2256993277457553,0,10,0,0
660,0,1,2489.629428041214,2.7378464308415826,0,3,0,0
661,0,2,2522.748823648628,4.405451108542718,16,39,0,0
662,0,2,2373.8539903960527,2.060238735738278,16,31,0,0
663,0,1,4470.10530006514,4.15464705476578,0,14,0,0
664,0,1,2706.910598048362,2.054009624852146,0,20,0,0
665,0,1,2040.548995891662,3.6998790676049356,0,9,0,0
666,0,1,2478.1782384847124,3.4036391480796904,0,17,0,0
667,0,2,2352.463683661824,4.499222820002499,14,21,0,0
668,0,3,3132.804688039806,2.664859299316382,28,40,0,0
669,0,2,2324.087621071771,8.10549884811705,10,23,0,0
670,0,5,3438.68989342429,6.409690039925057,44,62,0,0
671,0,1,1935.2504960974773,3.530416588514739,0,23,0,0
672,0,5,1810.4186709697171,3.0775798320795684,61,80,0,0
673,0,1,1262.8128800519985,1.0036529725453498,0,21,0,0
674,0,3,1389.7969574850872,2.0905743016985494,40,57,0,0
675,0,1,2586.9115047477885,4.416082790101029,0,3,0,0
676,0,2,1732.405636107089,3.3258988759635266,16,30,0,0
677,0,4,1506.124740753408,1.8967658825848561,46,52,0,0
678,0,1,1391.9796083677663,1.1069454568156198,0,5,0,0
679,0,3,2481.3981815051807,1.944656377762752,18,28,0,0
680,0,1,1671.7940673991031,2.84238778359049,0,6,0,0
681,0,1,1957.0179054109883,3.1521786309980415,0,10,0,0
682,0,3,1543.2813721290472,2.38515687868848,36,57,0,0
683,0,1,2256.3318956502644,2.4909364747567726,0,11,0,0
684,0,3,2514.6500518325583,5.47276198531743,41,44,0,0
685,0,1,1325.6127339800266,1.8775895325438237,0,13,0,0
686,0,1,2158.6912695021624,1.0,0,18,0,0
687,0,2,1397.7574161638345,2.2946631675137636,13,33,0,0
688,0,1,1216.0643695181475,1.0,0,20,0,0
689,0,6,3804.1848579021594,4.0579176849821685,69,74,0,0
690,0,2,1723.5721557799498,1.5377814782187187,5,26,0,0
691,0,3,1352.8705648131647,1.0630846170330095,22,34,0,0
692,0,2,1652.4368924122175,1.0389444550269347,22,32,0,0
693,0,3,3180.955642979359,4.16246369216114,25,32,0,0
694,0,3,1485.74184408637,2.1010526761394415,18,32,0,0
695,0,1,2278.2347568721984,1.0,0,15,0,0
696,0,3,4238.729435747175,8.204401074735191,45,61,0,0
697,0,3,2671.1679638413457,5.015833988515847,20,40,0,0
698,0,1,2030.5005015731847,1.6723871805155825,0,13,0,0
699,0,5,1366.001872315385,2.435913755328463,55,67,0,0
700,0,3,2287.0928796144813,3.5331266075627545,18,41,0,0
701,0,3,1677.202623792418,1.5185776036204408,35,58,0,0
702,0,4,3042.5560673581604,4.025524281946417,51,54,0,0
703,0,1,1560.5017827077174,2.9193695976873575,0,20,0,0
704,0,2,2674.605764025767,4.524146382621156,8,28,0,0
705,0,4,1287.23503352259,3.1075625605677994,32,43,0,0
706,0,1,3639.816810887328,5.47252310154532,0,23,0,0
707,0,3,2562.1359507316065,2.5675588878354434,22,39,0,0
708,0,5,1705.6535976422847,2.508606105301398,81,91,0,0
709,0,1,2029.9755167359792,2.7415263519833264,0,10,0,0
710,0,1,1285.2919013195135,1.9352492405439328,0,8,0,0
711,0,1,1438.9732034107824,2.5405138360120985,0,15,0,0
712,0,3,3106.1261703160694,5.97960611252179,43,62,0,0
713,0,2,3559.0376205034554,5.23879805464799,19,43,0,0
714,0,5,1928.9154230366212,1.7649907052841591,52,66,0,0
715,0,1,2239.6156560083477,2.7820078905625447,0,5,0,0
716,0,3,1063.6324954347797,1.9736373649596393,36,49,0,0
717,0,6,2248.121912191028,2.524290553292539,67,85,0,0
718,0,5,3073.60654607377,2.89229848484724,43,60,0,0
719,0,1,3178.7162344355743,4.2326979200764,0,9,0,0
720,0,3,2526.0611163996077,2.835539487168985,23,26,0,0
721,0,3,1872.5479966187804,2.8751413725205595,19,33,0,0
722,0,1,2737.2151667914463,3.36961474906136,0,13,0,0
723,0,2,1988.3120788773156,2.880881815307586,11,20,0,0
724,0,3,1873.3745349504225,4.486202142456448,28,44,0,0
725,0,4,2586.7928372380443,3.216475046871619,41,64,0,0
726,0,3,1809.599241670923,2.3795761908789332,30,46,0,0
727,0,4,2903.028999672396,4.039688996933493,20,29,0,0
728,0,1,2268.7954254065057,1.9022613405542792,0,13,0,0
729,0,4,2029.7556291370013,3.503902286050727,34,43,0,0
730,0,7,3616.031165471736,4.006882477605292,96,113,0,0
731,0,1,2860.159269868425,6.2129720084268705,0,23,0,0
732,0,1,2386.470399592307,8.476589565507936,0,22,0,0
733,0,2,1866.1041507945756,3.5507836523401966,6,22,0,0
734,0,5,1889.7607768443177,1.3316681983361809,62,79,0,0
735,0,6,3398.7414714515,5.985843373715131,89,100,0,0
736,0,2,1176.8953946036904,1.2834266636624987,5,24,0,0
737,0,1,2272.2526380547865,2.276491964063417,0,16,0,0
738,0,4,2815.7340694047834,3.012766048322951,39,48,0,0
739,0,1,1897.4935000648795,1.2535189311619472,0,10,0,0
740,0,2,1871.1434147782104,2.4338563819895773,6,28,0,0
741,0,6,4060.537761337805,4.79794369168023,61,70,0,0
742,0,2,1909.0609975376296,2.1266523067925935,7,26,0,0
743,0,1,1779.245322138031,2.4314720695322536,0,10,0,0
744,0,1,3254.16061903727,2.2374369949003174,0,13,0,0
745,0,2,1712.7817738930532,3.380992846916702,8,17,0,0
746,0,1,2204.896361332703,4.336763543280515,0,17,0,0
747,0,1,2973.684185043639,8.269909846677129,0,9,0,0
748,0,1,3538.0144297386687,2.5724375596491007,0,5,0,0
749,0,3,1337.659112587557,1.647972601446081,35,50,0,0
750,0,2,3045.464866241717,3.118856662688412,13,31,0,0
751,0,2,2185.8472732471923,2.4867602973013536,20,24,0,0
752,0,2,3507.31665690431,2.5839590368974963,16,24,0,0
753,0,1,1791.626510819056,1.938723390487554,0,24,0,0
754,0,3,2349.7453568437127,2.323844156581088,19,39,0,0
755,0,1,6093.14223779511,7.354344676347528,0,22,0,0
756,0,5,2740.2579194475607,9.556388632726039,53,68,0,0
757,0,3,1497.5997938764713,2.4557642494462195,33,48,0,0
758,0,2,1795.0522064746872,1.830014554069028,22,38,0,0
759,0,2,1523.152682984463,1.7459892736811802,24,32,0,0
760,0,1,1375.5414524997827,1.5696727738844103,0,10,0,0
761,0,6,2291.728820374985,3.8156375062824184,74,85,0,0
762,0,5,1577.2307113799827,2.5339088294053904,23,46,0,0
763,0,2,1579.7028616504133,5.354056495340113,9,13,0,0
764,0,1,2444.58123083718,1.0,0,19,0,0
765,0,1,994.573284892468,1.0,0,22,0,0
766,0,4,3993.857849333427,6.089653869214025,31,48,0,0
767,0,3,1565.8540037858927,3.1251941395180207,46,62,0,0
768,0,2,1116.4595204102875,2.594420717072253,3,27,0,0
769,0,1,1742.3135287896923,3.824457268814118,0,22,0,0
770,0,2,2469.651706526948,4.492466623605131,22,30,0,0
771,0,1,571.1017745591834,1.3354116618345364,0,7,0,0
772,0,3,2611.529512659604,2.079655820601957,27,33,0,0
773,0,2,3466.318897710472,3.529863659727263,12,29,0,0
774,0,2,1996.8368459908525,2.966216413598969,12,30,0,0
775,0,2,1720.8878206886106,4.547421644250872,3,24,0,0
776,0,1,1481.9087747973429,1.537612584651248,0,5,0,0
777,0,2,1206.7674092353234,2.048674054246446,20,24,0,0
778,0,2,3469.389095642525,6.937561932323608,10,32,0,0
779,0,5,2116.1546089259723,3.0474897136520975,52,55,0,0
780,0,2,2404.351489382984,3.5897735901606236,14,33,0,0
781,0,3,1687.6424118193445,2.920841362318632,32,44,0,0
782,0,2,2877.498810031328,5.389617800165373,16,25,0,0
783,0,1,1695.876511771712,2.0693514471460475,0,10,0,0
784,0,3,2715.5152913569523,5.6393876901970135,17,27,0,0
785,0,3,2112.363880781282,3.13665401227203,25,40,0,0
786,0,2,2235.990568881198,1.7698638758036087,14,23,0,0
787,0,1,3364.803611404136,3.3833489123980285,0,22,0,0
788,0,1,1379.1735356398246,1.0,0,17,0,0
789,0,2,2511.510014317565,2.789163252538567,10,30,0,0
790,0,1,2218.846015192696,1.9374378792356268,0,16,0,0
791,0,3,1187.5293239103485,1.2028488079620137,12,35,0,0
792,0,1,1957.4504521602516,1.6842624879997339,0,16,0,0
793,0,1,3217.4816015447,5.7240424478000484,0,5,0,0
794,0,2,2181.703610395381,2.983669461170269,7,29,0,0
795,0,6,2282.934130469861,3.7151941213189974,68,87,0,0
796,0,2,2040.720219044748,3.8238735277046634,6,15,0,0
797,0,4,1481.7493098948796,1.6162632295272814,45,63,0,0
798,0,4,3312.1600263056566,3.7773771330248787,37,49,0,0
799,0,3,1782.8236967077794,3.429998707800127,15,28,0,0
800,0,2,1336.9695112217269,1.4869291053317313,8,32,0,0
801,0,2,961.6540008797646,1.5811641322601353,9,24,0,0
802,0,2,3485.414754601561,3.580095805308091,23,46,0,0
803,0,1,2854.3783589888844,2.3997186035456557,0,4,0,0
804,0,2,1550.0766033730288,2.6082883615433063,14,21,0,0
805,0,3,2318.4340113366147,3.148313928083997,23,30,0,0
806,0,1,2270.0550602524604,3.860036038053747,0,16,0,0
807,0,3,1975.0541937948656,1.9759636981288777,24,30,0,0
808,0,3,5511.596362259785,7.346032519308488,12,17,0,0
809,0,1,2040.006332636828,4.567773862020589,0,3,0,0
810,0,1,1448.2804219583195,1.6289551478602597,0,16,0,0
811,0,4,1484.114169590213,1.7383021213093415,44,48,0,0
812,0,1,1813.3031404725475,1.5670905532799544,0,6,0,0
813,0,4,2382.238457868353,3.620038730448328,33,55,0,0
814,0,5,1409.2678940640285,1.607654890437852,50,63,0,0
815,0,2,1291.400290449307,1.0959583759286735,17,30,0,0
816,0,2,1346.6943778830098,1.2348419623148668,15,21,0,0
817,0,1,1167.3103700154684,1.228238508945118,0,13,0,0
818,0,2,1331.7748285431996,1.495405929444378,7,21,0,0
819,0,2,2572.67913118371,2.853022994426691,9,31,0,0
820,0,3,1096.882608924607,1.9949191859537294,29,32,0,0
821,0,2,1255.8223073329875,1.8855869665104723,12,21,0,0
822,0,6,1506.1471045066314,4.241390674846362,77,88,0,0
823,0,2,1951.513788976592,4.027411822257971,20,30,0,0
824,0,3,4942.062900476613,3.422256583412061,39,48,0,0
825,0,1,2134.653809990534,2.830051048453297,0,16,0,0
826,0,4,4180.849969032239,4.396374530974591,23,40,0,0
827,0,4,1487.3999486733344,1.3679616358510553,39,61,0,0
828,0,5,2672.760284586176,2.0111025200127206,44,58,0,0
829,0,3,1922.3455274199712,2.1115234500303117,34,38,0,0
830,0,7,2259.059392588515,2.504179562487491,86,108,0,0
831,0,2,1969.167283672663,1.6612076896011343,13,30,0,0
832,0,5,2597.076312335912,4.452456091121265,61,79,0,0
833,0,2,1555.780708439706,1.3393302538360012,11,30,0,0
834,0,1,4108.291158736604,6.516775670692721,0,19,0,0
835,0,2,1420.8625799325132,2.6430836896019576,6,19,0,0
836,0,1,2284.132561168741,1.8284031364881115,0,14,0,0
837,0,1,2312.3745248497503,2.2085256960025763,0,5,0,0
838,0,2,1082.9335978984573,1.2403395280791467,14,20,0,0
839,0,1,1596.8895733387444,1.5686261064192235,0,10,0,0
840,0,1,1355.899459491582,1.099464102116465,0,11,0,0
841,0,2,2617.639685642089,1.1769680424955589,14,26,0,0
842,0,3,3181.96248373697,2.6534647636542705,33,53,0,0
843,0,1,1988.9909986583236,2.124347475502006,0,24,0,0
844,0,6,2732.6826492887235,3.294831155304042,84,98,0,0
845,0,7,1561.6940702816885,2.3719760444966695,92,110,0,0
846,0,1,1719.4182118164542,1.140808474756914,0,22,0,0
847,0,4,2107.715028433217,3.176938463748347,51,56,0,0
848,0,3,3285.118267721861,5.9420618603533795,10,28,0,0
849,0,1,2489.560535655368,4.182655367720332,0,19,0,0
850,0,2,2763.6593784281017,5.985770811982736,21,28,0,0
851,0,1,3310.47393108541,2.1898106940706477,0,24,0,0
852,0,2,1887.0328678028975,1.105256986019327,21,38,0,0
853,0,2,3613.19509822726,4.396578589795239,20,30,0,0
854,0,4,1353.6412591562128,1.9783309019462376,41,63,0,0
855,0,3,1978.3712181651745,1.5885115794432636,11,21,0,0
856,0,1,3891.9491004073393,3.4749071536105265,0,14,0,0
857,0,1,1790.3451884857634,1.7045405131352784,0,3,0,0
858,0,2,2987.19787098028,2.9106724952115783,8,30,0,0
859,0,2,1722.5929070359634,5.604275413223803,9,22,0,0
860,0,3,2347.952832509758,2.534012017322508,32,45,0,0
861,0,6,2077.8229293258005,1.7771995361537831,56,61,0,0
862,0,1,4359.308072707466,3.8193776943125135,0,9,0,0
863,0,2,5778.050833774201,8.8599883272736,6,24,0,0
864,0,4,3015.031073222085,3.348637294250464,19,42,0,0
865,0,2,1765.5407402741553,3.0695116964319835,22,45,0,0
866,0,5,1599.6717591620777,3.174635752664516,38,48,0,0
867,0,3,2898.848883943904,3.4783669614623074,30,51,0,0
868,0,2,1570.7575280252272,1.3282408722604622,16,20,0,0
869,0,4,2560.938844738788,4.419603971040678,24,38,0,0
870,0,3,1429.336406996437,1.7615309698353312,37,43,0,0
871,0,3,4891.933573077264,6.826980881894499,29,38,0,0
872,0,2,1890.1357715542435,3.6049070988199796,7,12,0,0
873,0,1,1327.714231469931,2.084182324095716,0,10,0,0
874,0,1,3192.8683255551205,5.216195677879169,0,22,0,0
875,0,3,2709.377149407845,3.221549083823803,19,30,0,0
876,0,1,1513.8408832727716,1.0,0,10,0,0
877,0,1,3969.3328504338106,2.0655611232210465,0,4,0,0
878,0,1,4636.485625946498,7.022094937372753,0,16,0,0
879,0,3,2617.804539499471,4.233339161150808,18,37,0,0
880,0,1,2599.547009499761,3.1522499967046436,0,24,0,0
881,0,1,1016.8986205186312,1.6572854669420902,0,21,0,0
882,0,4,1341.5472102327392,2.5518215459460425,50,66,0,0
883,0,3,2398.5066157636866,1.683945025886539,23,26,0,0
884,0,1,972.0103747358946,1.5745946229803895,0,3,0,0
885,0,4,3028.613545540176,3.6489625367290435,33,39,0,0
886,0,1,1374.591209615994,1.579821660217877,0,16,0,0
887,0,3,1646.8446644667938,1.618868239039664,9,19,0,0
888,0,2,1183.7776297404346,1.2592238827425353,10,20,0,0
889,0,3,2428.489138592224,3.4685758956905897,36,55,0,0
890,0,1,1783.4487719947997,2.8952831476006327,0,5,0,0
891,0,4,2358.7153469625378,3.6988327580120868,24,27,0,0
892,0,4,2166.6491242032803,5.14783845506314,46,62,0,0
893,0,4,2856.6692886787355,2.8929351294255636,32,41,0,0
894,0,1,1556.5937796633589,2.169864235378578,0,3,0,0
895,0,2,1779.321212762006,1.284935771968436,14,34,0,0
896,0,1,3964.8606598891897,1.6676838683026747,0,13,0,0
897,0,1,1856.9855046989169,1.2086185173563588,0,19,0,0
898,0,6,1496.0845902135577,2.56605753554783,42,60,0,0
899,0,1,2120.504971471168,2.143070917574499,0,10,0,0
900,0,4,2259.146718429363,3.825225727822112,35,42,0,0
901,0,3,1358.709844556902,2.950246375013474,34,42,0,0
